,zipcode
6597,98007
6598,98074
6599,98075
6600,98033
6601,98002
6602,98008
6603,98125
6604,98038
6605,98028
6606,98105
6607,98108
6608,98023
6609,98029
6610,98002
6611,98177
6612,98106
6613,98034
6614,98112
6615,98023
6616,98029
6617,98144
6618,98058
6619,98075
6620,98126
6621,98027
6622,98042
6623,98199
6624,98034
6625,98115
6626,98011
6627,98126
6628,98040
6629,98033
6630,98034
6631,98148
6632,98148
6633,98102
6634,98119
6635,98146
6636,98011
6637,98056
6638,98105
6639,98030
6640,98125
6641,98059
6642,98029
6643,98117
6644,98055
6645,98115
6646,98122
6647,98115
6648,98103
6649,98008
6650,98027
6651,98056
6652,98074
6653,98056
6654,98118
6655,98112
6656,98011
6657,98122
6658,98146
6659,98155
6660,98033
6661,98092
6662,98103
6663,98011
6664,98055
6665,98168
6666,98034
6667,98006
6668,98022
6669,98029
6670,98006
6671,98103
6672,98092
6673,98136
6674,98072
6675,98077
6676,98166
6677,98045
6678,98030
6679,98125
6680,98027
6681,98133
6682,98092
6683,98072
6684,98059
6685,98107
6686,98106
6687,98166
6688,98177
6689,98106
6690,98034
6691,98001
6692,98053
6693,98011
6694,98136
6695,98155
6696,98042
6697,98022
6698,98004
6699,98105
6700,98106
6701,98008
6702,98002
6703,98056
6704,98007
6705,98118
6706,98052
6707,98011
6708,98058
6709,98075
6710,98116
6711,98075
6712,98122
6713,98031
6714,98133
6715,98118
6716,98056
6717,98042
6718,98092
6719,98155
6720,98199
6721,98065
6722,98029
6723,98008
6724,98028
6725,98031
6726,98155
6727,98022
6728,98027
6729,98028
6730,98033
6731,98188
6732,98058
6733,98072
6734,98168
6735,98028
6736,98133
6737,98034
6738,98040
6739,98031
6740,98053
6741,98117
6742,98034
6743,98052
6744,98107
6745,98023
6746,98106
6747,98119
6748,98059
6749,98011
6750,98045
6751,98105
6752,98029
6753,98031
6754,98103
6755,98003
6756,98023
6757,98168
6758,98133
6759,98117
6760,98023
6761,98006
6762,98052
6763,98006
6764,98125
6765,98119
6766,98146
6767,98053
6768,98155
6769,98126
6770,98038
6771,98006
6772,98023
6773,98006
6774,98030
6775,98042
6776,98042
6777,98117
6778,98105
6779,98032
6780,98027
6781,98006
6782,98117
6783,98155
6784,98029
6785,98133
6786,98042
6787,98008
6788,98117
6789,98023
6790,98125
6791,98116
6792,98116
6793,98144
6794,98177
6795,98198
6796,98119
6797,98038
6798,98125
6799,98058
6800,98144
6801,98092
6802,98059
6803,98039
6804,98038
6805,98007
6806,98102
6807,98027
6808,98116
6809,98008
6810,98107
6811,98023
6812,98059
6813,98199
6814,98122
6815,98022
6816,98146
6817,98038
6818,98030
6819,98033
6820,98075
6821,98178
6822,98004
6823,98027
6824,98055
6825,98029
6826,98056
6827,98077
6828,98038
6829,98102
6830,98033
6831,98023
6832,98027
6833,98027
6834,98188
6835,98118
6836,98033
6837,98115
6838,98109
6839,98023
6840,98115
6841,98117
6842,98074
6843,98022
6844,98006
6845,98052
6846,98144
6847,98075
6848,98029
6849,98006
6850,98119
6851,98178
6852,98155
6853,98188
6854,98059
6855,98072
6856,98122
6857,98001
6858,98029
6859,98103
6860,98118
6861,98107
6862,98011
6863,98045
6864,98155
6865,98108
6866,98118
6867,98045
6868,98030
6869,98031
6870,98092
6871,98006
6872,98052
6873,98059
6874,98003
6875,98178
6876,98022
6877,98059
6878,98075
6879,98136
6880,98074
6881,98126
6882,98055
6883,98033
6884,98077
6885,98117
6886,98031
6887,98033
6888,98033
6889,98034
6890,98055
6891,98027
6892,98029
6893,98033
6894,98199
6895,98038
6896,98065
6897,98117
6898,98001
6899,98007
6900,98045
6901,98001
6902,98023
6903,98004
6904,98027
6905,98072
6906,98059
6907,98040
6908,98003
6909,98092
6910,98115
6911,98033
6912,98075
6913,98022
6914,98108
6915,98146
6916,98133
6917,98074
6918,98029
6919,98055
6920,98028
6921,98146
6922,98011
6923,98115
6924,98028
6925,98014
6926,98118
6927,98109
6928,98038
6929,98074
6930,98023
6931,98001
6932,98136
6933,98023
6934,98199
6935,98103
6936,98188
6937,98045
6938,98155
6939,98019
6940,98056
6941,98008
6942,98075
6943,98106
6944,98115
6945,98112
6946,98006
6947,98038
6948,98059
6949,98122
6950,98105
6951,98074
6952,98116
6953,98118
6954,98112
6955,98188
6956,98144
6957,98103
6958,98003
6959,98040
6960,98177
6961,98033
6962,98034
6963,98034
6964,98188
6965,98058
6966,98070
6967,98107
6968,98058
6969,98199
6970,98105
6971,98115
6972,98178
6973,98034
6974,98004
6975,98199
6976,98136
6977,98038
6978,98144
6979,98059
6980,98119
6981,98056
6982,98027
6983,98001
6984,98102
6985,98023
6986,98074
6987,98092
6988,98118
6989,98056
6990,98103
6991,98023
6992,98011
6993,98198
6994,98126
6995,98146
6996,98023
6997,98144
6998,98070
6999,98106
7000,98038
7001,98034
7002,98122
7003,98126
7004,98023
7005,98107
7006,98117
7007,98126
7008,98038
7009,98115
7010,98119
7011,98023
7012,98178
7013,98059
7014,98033
7015,98059
7016,98155
7017,98155
7018,98075
7019,98125
7020,98006
7021,98115
7022,98032
7023,98034
7024,98059
7025,98033
7026,98040
7027,98168
7028,98027
7029,98030
7030,98052
7031,98024
7032,98107
7033,98198
7034,98042
7035,98011
7036,98002
7037,98116
7038,98001
7039,98136
7040,98006
7041,98074
7042,98103
7043,98059
7044,98033
7045,98107
7046,98092
7047,98116
7048,98144
7049,98118
7050,98115
7051,98118
7052,98107
7053,98065
7054,98001
7055,98136
7056,98125
7057,98103
7058,98075
7059,98031
7060,98023
7061,98125
7062,98031
7063,98198
7064,98056
7065,98038
7066,98125
7067,98034
7068,98022
7069,98011
7070,98006
7071,98055
7072,98003
7073,98144
7074,98052
7075,98006
7076,98115
7077,98027
7078,98108
7079,98059
7080,98030
7081,98155
7082,98001
7083,98022
7084,98039
7085,98056
7086,98055
7087,98065
7088,98177
7089,98118
7090,98065
7091,98055
7092,98005
7093,98118
7094,98038
7095,98042
7096,98070
7097,98148
7098,98023
7099,98148
7100,98019
7101,98001
7102,98115
7103,98178
7104,98052
7105,98053
7106,98188
7107,98065
7108,98065
7109,98108
7110,98006
7111,98022
7112,98028
7113,98042
7114,98199
7115,98007
7116,98014
7117,98059
7118,98038
7119,98103
7120,98006
7121,98004
7122,98065
7123,98042
7124,98116
7125,98122
7126,98118
7127,98103
7128,98003
7129,98045
7130,98117
7131,98103
7132,98059
7133,98119
7134,98092
7135,98004
7136,98001
7137,98006
7138,98107
7139,98034
7140,98033
7141,98023
7142,98052
7143,98115
7144,98001
7145,98008
7146,98031
7147,98118
7148,98023
7149,98112
7150,98005
7151,98001
7152,98065
7153,98074
7154,98059
7155,98117
7156,98075
7157,98199
7158,98038
7159,98028
7160,98038
7161,98168
7162,98011
7163,98038
7164,98006
7165,98034
7166,98010
7167,98022
7168,98027
7169,98032
7170,98075
7171,98146
7172,98034
7173,98118
7174,98038
7175,98077
7176,98023
7177,98027
7178,98106
7179,98027
7180,98112
7181,98042
7182,98144
7183,98006
7184,98002
7185,98023
7186,98027
7187,98115
7188,98168
7189,98125
7190,98072
7191,98010
7192,98072
7193,98072
7194,98042
7195,98023
7196,98059
7197,98125
7198,98053
7199,98072
7200,98008
7201,98002
7202,98038
7203,98045
7204,98055
7205,98133
7206,98070
7207,98074
7208,98002
7209,98033
7210,98034
7211,98178
7212,98155
7213,98042
7214,98023
7215,98177
7216,98126
7217,98178
7218,98118
7219,98011
7220,98042
7221,98155
7222,98109
7223,98052
7224,98053
7225,98148
7226,98004
7227,98136
7228,98118
7229,98144
7230,98052
7231,98118
7232,98122
7233,98052
7234,98112
7235,98108
7236,98004
7237,98133
7238,98004
7239,98092
7240,98058
7241,98052
7242,98058
7243,98146
7244,98039
7245,98027
7246,98052
7247,98106
7248,98199
7249,98052
7250,98106
7251,98006
7252,98027
7253,98065
7254,98118
7255,98029
7256,98056
7257,98074
7258,98115
7259,98028
7260,98125
7261,98042
7262,98103
7263,98117
7264,98133
7265,98177
7266,98125
7267,98074
7268,98033
7269,98103
7270,98115
7271,98006
7272,98133
7273,98092
7274,98122
7275,98166
7276,98115
7277,98006
7278,98075
7279,98072
7280,98040
7281,98198
7282,98058
7283,98008
7284,98058
7285,98144
7286,98029
7287,98198
7288,98058
7289,98045
7290,98004
7291,98122
7292,98006
7293,98008
7294,98006
7295,98045
7296,98074
7297,98059
7298,98188
7299,98119
7300,98198
7301,98029
7302,98122
7303,98019
7304,98115
7305,98029
7306,98028
7307,98006
7308,98001
7309,98077
7310,98034
7311,98178
7312,98112
7313,98122
7314,98058
7315,98038
7316,98146
7317,98008
7318,98010
7319,98108
7320,98102
7321,98029
7322,98040
7323,98052
7324,98059
7325,98118
7326,98133
7327,98056
7328,98055
7329,98112
7330,98053
7331,98075
7332,98019
7333,98008
7334,98023
7335,98092
7336,98122
7337,98133
7338,98029
7339,98119
7340,98052
7341,98034
7342,98056
7343,98029
7344,98118
7345,98034
7346,98053
7347,98106
7348,98118
7349,98155
7350,98074
7351,98059
7352,98058
7353,98188
7354,98074
7355,98034
7356,98112
7357,98038
7358,98056
7359,98005
7360,98126
7361,98072
7362,98029
7363,98198
7364,98126
7365,98168
7366,98136
7367,98052
7368,98118
7369,98168
7370,98117
7371,98199
7372,98052
7373,98058
7374,98107
7375,98077
7376,98146
7377,98092
7378,98003
7379,98155
7380,98045
7381,98103
7382,98178
7383,98075
7384,98133
7385,98014
7386,98116
7387,98115
7388,98052
7389,98117
7390,98119
7391,98055
7392,98056
7393,98053
7394,98109
7395,98023
7396,98133
7397,98055
7398,98042
7399,98144
7400,98075
7401,98117
7402,98052
7403,98023
7404,98133
7405,98106
7406,98058
7407,98042
7408,98198
7409,98112
7410,98040
7411,98052
7412,98070
7413,98119
7414,98004
7415,98075
7416,98092
7417,98178
7418,98119
7419,98005
7420,98023
7421,98003
7422,98038
7423,98198
7424,98106
7425,98056
7426,98106
7427,98039
7428,98116
7429,98019
7430,98027
7431,98004
7432,98074
7433,98053
7434,98065
7435,98042
7436,98117
7437,98032
7438,98058
7439,98155
7440,98117
7441,98075
7442,98056
7443,98031
7444,98005
7445,98178
7446,98105
7447,98058
7448,98115
7449,98106
7450,98052
7451,98056
7452,98033
7453,98052
7454,98103
7455,98006
7456,98006
7457,98033
7458,98004
7459,98032
7460,98103
7461,98045
7462,98033
7463,98053
7464,98116
7465,98144
7466,98052
7467,98058
7468,98053
7469,98052
7470,98055
7471,98105
7472,98052
7473,98177
7474,98038
7475,98055
7476,98007
7477,98077
7478,98042
7479,98027
7480,98119
7481,98004
7482,98117
7483,98004
7484,98034
7485,98103
7486,98028
7487,98075
7488,98115
7489,98072
7490,98188
7491,98117
7492,98178
7493,98053
7494,98116
7495,98126
7496,98052
7497,98019
7498,98034
7499,98027
7500,98144
7501,98133
7502,98117
7503,98030
7504,98011
7505,98001
7506,98072
7507,98105
7508,98006
7509,98022
7510,98006
7511,98103
7512,98155
7513,98003
7514,98031
7515,98103
7516,98038
7517,98058
7518,98133
7519,98039
7520,98075
7521,98107
7522,98103
7523,98074
7524,98038
7525,98136
7526,98074
7527,98056
7528,98112
7529,98102
7530,98030
7531,98014
7532,98055
7533,98029
7534,98103
7535,98133
7536,98019
7537,98042
7538,98034
7539,98038
7540,98118
7541,98103
7542,98038
7543,98109
7544,98042
7545,98199
7546,98118
7547,98133
7548,98056
7549,98166
7550,98133
7551,98155
7552,98040
7553,98027
7554,98177
7555,98042
7556,98038
7557,98052
7558,98038
7559,98028
7560,98168
7561,98126
7562,98022
7563,98112
7564,98056
7565,98053
7566,98008
7567,98027
7568,98023
7569,98027
7570,98118
7571,98055
7572,98033
7573,98028
7574,98116
7575,98118
7576,98074
7577,98040
7578,98052
7579,98029
7580,98019
7581,98146
7582,98056
7583,98125
7584,98042
7585,98011
7586,98002
7587,98033
7588,98074
7589,98072
7590,98014
7591,98023
7592,98059
7593,98119
7594,98008
7595,98040
7596,98003
7597,98030
7598,98117
7599,98030
7600,98126
7601,98033
7602,98117
7603,98056
7604,98108
7605,98055
7606,98010
7607,98031
7608,98125
7609,98008
7610,98198
7611,98008
7612,98038
7613,98177
7614,98115
7615,98178
7616,98029
7617,98038
7618,98125
7619,98125
7620,98029
7621,98004
7622,98031
7623,98053
7624,98045
7625,98122
7626,98006
7627,98023
7628,98199
7629,98105
7630,98117
7631,98199
7632,98059
7633,98107
7634,98146
7635,98074
7636,98178
7637,98059
7638,98155
7639,98115
7640,98029
7641,98034
7642,98112
7643,98053
7644,98144
7645,98029
7646,98032
7647,98045
7648,98039
7649,98115
7650,98133
7651,98074
7652,98008
7653,98103
7654,98116
7655,98168
7656,98103
7657,98059
7658,98119
7659,98168
7660,98033
7661,98146
7662,98034
7663,98126
7664,98011
7665,98166
7666,98058
7667,98198
7668,98144
7669,98028
7670,98004
7671,98005
7672,98029
7673,98119
7674,98166
7675,98042
7676,98023
7677,98004
7678,98033
7679,98033
7680,98105
7681,98077
7682,98092
7683,98117
7684,98042
7685,98004
7686,98027
7687,98011
7688,98019
7689,98077
7690,98133
7691,98034
7692,98006
7693,98059
7694,98075
7695,98028
7696,98146
7697,98075
7698,98006
7699,98007
7700,98052
7701,98027
7702,98052
7703,98133
7704,98010
7705,98133
7706,98059
7707,98034
7708,98034
7709,98052
7710,98004
7711,98053
7712,98199
7713,98023
7714,98178
7715,98058
7716,98065
7717,98023
7718,98029
7719,98118
7720,98106
7721,98001
7722,98118
7723,98034
7724,98040
7725,98034
7726,98038
7727,98178
7728,98117
7729,98125
7730,98074
7731,98112
7732,98004
7733,98027
7734,98178
7735,98028
7736,98103
7737,98107
7738,98117
7739,98003
7740,98027
7741,98075
7742,98144
7743,98103
7744,98055
7745,98056
7746,98007
7747,98188
7748,98146
7749,98065
7750,98065
7751,98029
7752,98117
7753,98133
7754,98033
7755,98028
7756,98118
7757,98038
7758,98023
7759,98125
7760,98058
7761,98117
7762,98006
7763,98118
7764,98136
7765,98033
7766,98008
7767,98115
7768,98001
7769,98108
7770,98023
7771,98028
7772,98028
7773,98116
7774,98014
7775,98166
7776,98133
7777,98011
7778,98178
7779,98103
7780,98119
7781,98059
7782,98045
7783,98033
7784,98116
7785,98177
7786,98118
7787,98115
7788,98133
7789,98103
7790,98077
7791,98007
7792,98144
7793,98072
7794,98102
7795,98133
7796,98019
7797,98001
7798,98006
7799,98119
7800,98001
7801,98092
7802,98144
7803,98106
7804,98144
7805,98106
7806,98006
7807,98103
7808,98166
7809,98045
7810,98177
7811,98074
7812,98011
7813,98040
7814,98059
7815,98178
7816,98059
7817,98118
7818,98092
7819,98107
7820,98002
7821,98031
7822,98074
7823,98008
7824,98034
7825,98115
7826,98038
7827,98148
7828,98103
7829,98032
7830,98038
7831,98107
7832,98116
7833,98030
7834,98002
7835,98031
7836,98030
7837,98155
7838,98136
7839,98112
7840,98023
7841,98107
7842,98003
7843,98028
7844,98006
7845,98105
7846,98014
7847,98144
7848,98019
7849,98040
7850,98133
7851,98059
7852,98177
7853,98052
7854,98146
7855,98198
7856,98122
7857,98056
7858,98029
7859,98077
7860,98006
7861,98133
7862,98059
7863,98092
7864,98029
7865,98077
7866,98053
7867,98023
7868,98199
7869,98034
7870,98056
7871,98116
7872,98168
7873,98177
7874,98198
7875,98144
7876,98117
7877,98006
7878,98052
7879,98122
7880,98059
7881,98116
7882,98056
7883,98052
7884,98042
7885,98166
7886,98107
7887,98038
7888,98056
7889,98092
7890,98126
7891,98052
7892,98166
7893,98059
7894,98032
7895,98038
7896,98027
7897,98115
7898,98107
7899,98027
7900,98177
7901,98115
7902,98075
7903,98053
7904,98031
7905,98028
7906,98065
7907,98072
7908,98105
7909,98010
7910,98116
7911,98125
7912,98125
7913,98029
7914,98168
7915,98117
7916,98014
7917,98103
7918,98024
7919,98115
7920,98168
7921,98109
7922,98058
7923,98028
7924,98198
7925,98027
7926,98052
7927,98198
7928,98075
7929,98118
7930,98039
7931,98112
7932,98115
7933,98092
7934,98118
7935,98106
7936,98023
7937,98117
7938,98006
7939,98092
7940,98136
7941,98199
7942,98065
7943,98199
7944,98059
7945,98005
7946,98106
7947,98005
7948,98038
7949,98178
7950,98103
7951,98155
7952,98042
7953,98002
7954,98109
7955,98112
7956,98001
7957,98074
7958,98115
7959,98178
7960,98126
7961,98042
7962,98003
7963,98052
7964,98042
7965,98040
7966,98003
7967,98053
7968,98070
7969,98125
7970,98023
7971,98065
7972,98022
7973,98027
7974,98034
7975,98074
7976,98103
7977,98118
7978,98199
7979,98027
7980,98042
7981,98168
7982,98136
7983,98106
7984,98055
7985,98133
7986,98065
7987,98052
7988,98107
7989,98059
7990,98033
7991,98148
7992,98027
7993,98022
7994,98105
7995,98125
7996,98033
7997,98126
7998,98031
7999,98106
8000,98074
8001,98074
8002,98148
8003,98027
8004,98033
8005,98031
8006,98115
8007,98116
8008,98177
8009,98188
8010,98042
8011,98106
8012,98126
8013,98105
8014,98002
8015,98053
8016,98133
8017,98038
8018,98052
8019,98034
8020,98030
8021,98006
8022,98034
8023,98106
8024,98125
8025,98053
8026,98188
8027,98126
8028,98053
8029,98106
8030,98108
8031,98070
8032,98058
8033,98065
8034,98103
8035,98019
8036,98030
8037,98024
8038,98059
8039,98030
8040,98166
8041,98075
8042,98070
8043,98118
8044,98053
8045,98023
8046,98118
8047,98133
8048,98030
8049,98075
8050,98166
8051,98105
8052,98058
8053,98059
8054,98075
8055,98008
8056,98109
8057,98052
8058,98112
8059,98030
8060,98059
8061,98028
8062,98028
8063,98023
8064,98011
8065,98052
8066,98052
8067,98022
8068,98074
8069,98199
8070,98027
8071,98042
8072,98038
8073,98056
8074,98034
8075,98107
8076,98075
8077,98033
8078,98146
8079,98038
8080,98058
8081,98059
8082,98117
8083,98055
8084,98116
8085,98005
8086,98034
8087,98040
8088,98056
8089,98146
8090,98109
8091,98011
8092,98072
8093,98033
8094,98028
8095,98011
8096,98126
8097,98030
8098,98031
8099,98144
8100,98092
8101,98105
8102,98119
8103,98003
8104,98007
8105,98133
8106,98052
8107,98029
8108,98053
8109,98155
8110,98023
8111,98105
8112,98103
8113,98042
8114,98092
8115,98133
8116,98168
8117,98056
8118,98075
8119,98002
8120,98136
8121,98030
8122,98022
8123,98058
8124,98122
8125,98125
8126,98155
8127,98115
8128,98058
8129,98006
8130,98070
8131,98198
8132,98072
8133,98027
8134,98022
8135,98007
8136,98166
8137,98070
8138,98023
8139,98122
8140,98019
8141,98058
8142,98034
8143,98003
8144,98115
8145,98006
8146,98166
8147,98133
8148,98117
8149,98146
8150,98034
8151,98108
8152,98053
8153,98034
8154,98038
8155,98198
8156,98042
8157,98092
8158,98056
8159,98056
8160,98125
8161,98008
8162,98125
8163,98023
8164,98007
8165,98136
8166,98144
8167,98030
8168,98118
8169,98027
8170,98011
8171,98148
8172,98055
8173,98030
8174,98115
8175,98052
8176,98133
8177,98005
8178,98058
8179,98056
8180,98122
8181,98052
8182,98028
8183,98166
8184,98030
8185,98108
8186,98117
8187,98118
8188,98074
8189,98032
8190,98106
8191,98125
8192,98115
8193,98166
8194,98038
8195,98038
8196,98023
8197,98027
8198,98178
8199,98144
8200,98029
8201,98031
8202,98115
8203,98055
8204,98034
8205,98115
8206,98102
8207,98105
8208,98198
8209,98105
8210,98168
8211,98055
8212,98027
8213,98107
8214,98022
8215,98166
8216,98059
8217,98107
8218,98027
8219,98115
8220,98065
8221,98056
8222,98052
8223,98103
8224,98070
8225,98028
8226,98077
8227,98002
8228,98074
8229,98034
8230,98133
8231,98118
8232,98030
8233,98117
8234,98117
8235,98106
8236,98144
8237,98004
8238,98033
8239,98177
8240,98108
8241,98136
8242,98112
8243,98042
8244,98177
8245,98029
8246,98198
8247,98146
8248,98092
8249,98052
8250,98065
8251,98008
8252,98166
8253,98117
8254,98023
8255,98115
8256,98178
8257,98027
8258,98033
8259,98052
8260,98125
8261,98038
8262,98038
8263,98133
8264,98133
8265,98022
8266,98029
8267,98198
8268,98116
8269,98038
8270,98008
8271,98042
8272,98008
8273,98074
8274,98136
8275,98002
8276,98029
8277,98006
8278,98117
8279,98166
8280,98065
8281,98108
8282,98045
8283,98136
8284,98040
8285,98155
8286,98074
8287,98198
8288,98042
8289,98178
8290,98075
8291,98040
8292,98117
8293,98045
8294,98105
8295,98115
8296,98122
8297,98033
8298,98040
8299,98001
8300,98056
8301,98074
8302,98074
8303,98118
8304,98126
8305,98033
8306,98023
8307,98004
8308,98144
8309,98075
8310,98116
8311,98133
8312,98075
8313,98023
8314,98006
8315,98115
8316,98006
8317,98117
8318,98042
8319,98056
8320,98002
8321,98056
8322,98168
8323,98166
8324,98007
8325,98108
8326,98198
8327,98077
8328,98045
8329,98116
8330,98146
8331,98168
8332,98102
8333,98019
8334,98055
8335,98038
8336,98146
8337,98103
8338,98042
8339,98053
8340,98116
8341,98023
8342,98105
8343,98112
8344,98003
8345,98033
8346,98103
8347,98115
8348,98074
8349,98031
8350,98117
8351,98055
8352,98052
8353,98056
8354,98199
8355,98042
